Indiv,Gland,Day,Bout,Species,Site,Group,Sex,Repro,Value
J,ST,D06,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D07,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D07,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D07,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D08,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,SP,D08,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D08,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D09,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,SP,D09,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D09,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D10,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D10,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D10,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D01,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D01,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D01,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D02,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,SP,D02,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D02,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D03,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,SP,D03,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D03,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D04,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D04,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D04,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D05,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D05,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D05,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D06,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D06,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D06,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D07,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D07,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D07,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D08,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,SP,D08,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D08,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D09,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D09,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D09,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D10,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D10,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D10,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D01,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D01,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D01,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D02,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D02,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D02,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D03,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D03,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,ST,D03,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D04,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,2
J,SP,D04,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D04,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D05,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D05,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D05,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D06,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,2
J,SP,D06,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,ST,D06,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D07,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,SP,D07,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D07,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D08,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D08,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,3
J,ST,D08,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D09,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D09,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D09,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D10,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D10,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D10,H04,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D01,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D01,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,ST,D01,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D02,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,SP,D02,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D02,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D03,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D03,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D03,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D04,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,SP,D04,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D04,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D05,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D05,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D05,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D06,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,SP,D06,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D06,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D07,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D07,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D07,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D08,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
J,SP,D08,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D08,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D09,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D09,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D09,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,AG,D10,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,SP,D10,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
J,ST,D10,H05,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
K,AG,D01,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D01,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D01,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D02,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D02,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D02,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D03,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D03,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D03,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D04,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D04,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D04,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D05,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D05,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D05,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D06,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D06,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D06,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D07,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D07,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D07,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D08,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D08,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D08,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D09,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,2
K,SP,D09,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D09,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D10,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,SP,D10,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D10,H01,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D01,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D01,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D01,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D02,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,SP,D02,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D02,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D03,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,SP,D03,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D03,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,AG,D04,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D04,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D04,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D05,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,SP,D05,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D05,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D06,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D06,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D06,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D07,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D07,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D07,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D08,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D08,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D08,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D09,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D09,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D09,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D10,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,SP,D10,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D10,H02,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D01,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D01,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D01,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D02,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D02,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D02,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D03,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D03,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D03,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D04,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D04,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D04,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D05,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D05,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D05,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D06,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D06,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D06,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D07,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D07,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D07,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D08,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,2
K,SP,D08,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,ST,D08,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D09,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,SP,D09,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,ST,D09,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D10,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D10,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D10,H03,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D01,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D01,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D01,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D02,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,SP,D02,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D02,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D03,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D03,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D03,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D04,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D04,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D04,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D05,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D05,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,ST,D05,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D06,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D06,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D06,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D07,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D07,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D07,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D08,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D08,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D08,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D09,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,SP,D09,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D09,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D10,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D10,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D10,H04,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D01,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,SP,D01,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D01,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D02,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D02,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D02,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D03,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D03,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,ST,D03,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D04,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,2
K,SP,D04,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D04,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D05,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,SP,D05,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,ST,D05,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,AG,D06,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D06,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D06,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D07,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D07,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,ST,D07,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D08,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D08,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D08,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,1
K,AG,D09,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D09,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D09,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,AG,D10,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,SP,D10,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
K,ST,D10,H05,Emperor,TZ,Emperor.TZ,Male,Non-repro.,0
L,AG,D01,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
L,SP,D01,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D01,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D02,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D02,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D02,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D03,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D03,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D03,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D04,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D04,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D04,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D05,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D05,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D05,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D06,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D06,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D06,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D07,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D07,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D07,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D08,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D08,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D08,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D09,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D09,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D09,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D10,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D10,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D10,H01,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D01,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D01,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D01,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D02,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D02,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D02,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D03,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D03,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D03,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D04,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D04,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D04,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D05,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D05,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D05,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D06,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D06,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D06,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D07,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
L,SP,D07,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D07,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D08,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
L,SP,D08,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D08,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D09,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D09,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D09,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D10,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D10,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D10,H02,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D01,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D01,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D01,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D02,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,1
L,SP,D02,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D02,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D03,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D03,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D03,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D04,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D04,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D04,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D05,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D05,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D05,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D06,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D06,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D06,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D07,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D07,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D07,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D08,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D08,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D08,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,AG,D09,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,SP,D09,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
L,ST,D09,H03,Emperor,TZ,Emperor.TZ,Female,Non-repro.,0
